layer_name;ctt_cms_contract_number;ctt_vin;ctt_asset_type_segment;entity_name;reporting_date;anomaly_description;anomaly_flag
History;adec5132bxyec5132b77z;a8cfa3053xycfa3053d0z;PC;XY50;2017-01-31;No anomaly detected for VIN;0
History;aa4e2181cxy4e2181c3dz;;PC;XY50;2016-06-30;No anomaly detected for VIN;0
History;afaf128dcxyaf128dccaz;ac941915dxy941915d2dz;VA;XY50;2017-08-31;No anomaly detected for VIN;0
History;ace5ad3f3xye5ad3f304z;a44e08087xy4e0808794z;PC;XY50;2020-05-31;No anomaly detected for VIN;0
History;a8dcff6c4xydcff6c4c4z;adc3217f2xyc3217f2bez;PC;XY50;2024-08-31;No anomaly detected for VIN;0
History;a8ae43665xyae43665c9z;a297b4bc5xy97b4bc56az;PC;XY50;2025-05-31;No anomaly detected for VIN;0
History;a40489b73xy0489b736cz;a19513b9fxy9513b9f2dz;PC;XY50;2024-10-31;No anomaly detected for VIN;0
History;ad760a406xy760a40654z;a3a7585c3xya7585c342z;PC;XY50;2025-02-28;No anomaly detected for VIN;0
History;aa90912efxy90912ef91z;a1c6659d6xyc6659d641z;PC;XY50;2015-04-30;No anomaly detected for VIN;0
History;aeddc2314xyddc231422z;ae9889a2bxy9889a2b62z;PC;XY50;2018-05-31;No anomaly detected for VIN;0
History;a460d9738xy60d97389bz;ad12beb34xy12beb34efz;PC;XY50;2017-01-31;No anomaly detected for VIN;0
History;a4039c803xy039c80360z;ab1cc5487xy1cc5487d8z;PC;XY50;2025-07-31;No anomaly detected for VIN;0
History;a09bf87bfxy9bf87bf0bz;a9d572e90xyd572e905bz;PC;XY50;2015-03-31;No anomaly detected for VIN;0
History;a57e8a5d1xy7e8a5d1a4z;addd71be1xydd71be1a3z;VA;XY50;2025-07-31;No anomaly detected for VIN;0
History;a47c602cfxy7c602cf0fz;a57797e69xy7797e69a7z;PC;XY50;2025-07-31;No anomaly detected for VIN;0
Standard;ab84c7e5cxy84c7e5c82z;a88df687axy8df687a27z;PC;XY50;2025-07-31;No anomaly detected for VIN;0
History;a310b5617xy10b561772z;;VA;XY50;2016-01-31;No anomaly detected for VIN;0
History;a193b19d1xy93b19d1e1z;a581bc7c8xy81bc7c8e4z;PC;XY50;2018-01-31;No anomaly detected for VIN;0
History;a7142b57cxy142b57c76z;aff8b7349xyf8b734984z;VA;XY50;2023-07-31;No anomaly detected for VIN;0
History;a3a12021fxya12021fe5z;;PC;XY50;2015-08-31;No anomaly detected for VIN;0
History;a4a8d12aexya8d12ae6az;;PC;XY50;2014-11-30;No anomaly detected for VIN;0
History;a6039c156xy039c156d4z;a89b51258xy9b5125823z;PC;XY50;2018-08-31;No anomaly detected for VIN;0
History;abb3b8768xyb3b8768fbz;ab8bf5b05xy8bf5b0510z;PC;XY50;2025-07-31;No anomaly detected for VIN;0
History;a7d3a8dbbxyd3a8dbbacz;;VA;XY50;2016-01-31;No anomaly detected for VIN;0
History;adfdfee41xyfdfee4115z;a86c050b8xy6c050b8fez;PC;XY50;2018-06-30;No anomaly detected for VIN;0
History;a3916ee3fxy916ee3f11z;affb612eexyfb612eedbz;PC;XY50;2025-07-31;No anomaly detected for VIN;0
History;a6e402468xye402468a6z;;PC;XY50;2016-06-30;No anomaly detected for VIN;0
History;aeceb32acxyceb32acb5z;a0b415a16xyb415a161dz;PC;XY50;2021-02-28;No anomaly detected for VIN;0
History;ac381d05fxy381d05fb5z;a70d15062xy0d15062b7z;PC;XY50;2023-06-30;No anomaly detected for VIN;0
History;a4fdce1eexyfdce1ee95z;a4c76f415xyc76f4156ez;PC;XY50;2025-07-31;No anomaly detected for VIN;0
History;a3acea37dxyacea37d2dz;a11d3b649xy1d3b64998z;PC;XY50;2018-01-31;No anomaly detected for VIN;0
History;acbf7c429xybf7c4293ez;;PC;XY50;2017-04-30;No anomaly detected for VIN;0
History;a1503fbe4xy503fbe4dcz;a393dcfaaxy93dcfaab5z;PC;XY50;2023-12-31;No anomaly detected for VIN;0
History;aca20e601xya20e6015ez;;PC;XY50;2014-02-28;No anomaly detected for VIN;0
History;a0277f850xy277f8505fz;a44e344dexy4e344de98z;PC;XY50;2018-09-30;No anomaly detected for VIN;0
History;ab8560c2axy8560c2a36z;a2cd3c232xycd3c2328fz;PC;XY50;2025-07-31;No anomaly detected for VIN;0
History;ab1be3333xy1be33332az;ace95671dxye95671db1z;PC;XY50;2017-12-31;No anomaly detected for VIN;0
History;a235cd771xy35cd7715bz;ac5c630dbxy5c630dbb0z;PC;XY50;2022-03-31;No anomaly detected for VIN;0
History;a3bfd01b1xybfd01b10bz;a20c21d9fxy0c21d9fdcz;PC;XY50;2024-11-30;No anomaly detected for VIN;0
History;a8b0aa58cxyb0aa58c80z;a2b63ed52xyb63ed52eez;PC;XY50;2020-10-31;No anomaly detected for VIN;0
History;a81f536baxy1f536ba5bz;a4da363acxyda363ac50z;PC;XY50;2025-07-31;No anomaly detected for VIN;0
History;a449583efxy49583eff0z;a1fa138adxyfa138ad71z;PC;XY50;2022-12-31;No anomaly detected for VIN;0
History;a2de4af28xyde4af28ebz;adf67c164xyf67c16460z;VA;XY50;2021-03-31;No anomaly detected for VIN;0
History;a67d52d34xy7d52d3413z;a2e5e81efxye5e81ef73z;PC;XY50;2021-05-31;No anomaly detected for VIN;0
History;ad18af577xy18af57790z;a50ca641dxy0ca641d83z;CV;XY50;2018-06-30;No anomaly detected for VIN;0
History;aa3c6b3afxy3c6b3af56z;a4e85c645xye85c645d0z;PC;XY50;2022-04-30;No anomaly detected for VIN;0
History;a003e1f23xy03e1f2303z;a1ff93f84xyff93f84f0z;PC;XY50;2015-02-28;No anomaly detected for VIN;0
History;a758bece0xy58bece0b4z;ab07376c8xy07376c8f6z;PC;XY50;2020-05-31;No anomaly detected for VIN;0
History;a93da21d3xy3da21d3b0z;;PC;XY50;2017-02-28;No anomaly detected for VIN;0
History;a56727ba5xy6727ba541z;;CV;XY50;2015-12-31;No anomaly detected for VIN;0
History;a1a7125bbxya7125bbbdz;;PC;XY50;2014-02-28;No anomaly detected for VIN;0
History;af151e335xy151e3352dz;;PC;XY50;2016-12-31;No anomaly detected for VIN;0
History;a16c001c2xy6c001c2e8z;;VA;XY50;2017-05-31;No anomaly detected for VIN;0
History;a50c61b58xy0c61b58aaz;ab446c3bfxy446c3bf76z;PC;XY50;2017-10-31;No anomaly detected for VIN;0
History;aa043c68bxy043c68b79z;a721c5d1cxy21c5d1c41z;PC;XY50;2021-12-31;No anomaly detected for VIN;0
History;a03f4b0abxy3f4b0ab9cz;;PC;XY50;2017-08-31;No anomaly detected for VIN;0
History;a6ae6d424xyae6d42468z;afa7d3729xya7d372914z;PC;XY50;2017-08-31;No anomaly detected for VIN;0
History;a2953d9a0xy953d9a023z;;PC;XY50;2016-12-31;No anomaly detected for VIN;0
History;a6c89646fxyc89646f06z;a73edbee4xy3edbee45fz;PC;XY50;2015-03-31;No anomaly detected for VIN;0
History;a1057fb8bxy057fb8b2dz;a7f3b0ed8xyf3b0ed8e6z;PC;XY50;2020-08-31;No anomaly detected for VIN;0
History;a750a978dxy50a978d5az;abe2eaca7xye2eaca794z;PC;XY50;2016-01-31;No anomaly detected for VIN;0
History;ae5b1df3cxy5b1df3c88z;a2ccfbc8bxyccfbc8b8ez;VA;XY50;2017-04-30;No anomaly detected for VIN;0
History;a48ff468dxy8ff468d41z;a517dff91xy17dff91f4z;PC;XY50;2025-07-31;No anomaly detected for VIN;0
History;a60b28c40xy0b28c4084z;aeb703eadxyb703ead74z;PC;XY50;2025-06-30;No anomaly detected for VIN;0
History;a7549e8afxy549e8af33z;a58484b72xy8484b72f2z;VA;XY50;2025-07-31;No anomaly detected for VIN;0
History;ae632d7d6xy632d7d654z;a19f9e931xy9f9e93102z;VA;XY50;2024-04-30;No anomaly detected for VIN;0
History;a937b5a48xy37b5a485bz;af1f96584xy1f96584e9z;PC;XY50;2024-11-30;No anomaly detected for VIN;0
History;acbacc58dxybacc58d44z;ae9156987xy915698782z;PC;XY50;2018-06-30;No anomaly detected for VIN;0
History;ab1881076xy18810763fz;a6cbbdc0fxycbbdc0fafz;PC;XY50;2018-06-30;No anomaly detected for VIN;0
History;a9dd19e33xydd19e3338z;;VA;XY50;2016-01-31;No anomaly detected for VIN;0
History;ae6604ec3xy6604ec3b8z;;PC;XY50;2017-08-31;No anomaly detected for VIN;0
History;a8399164dxy399164dc4z;af992ea28xy992ea2877z;PC;XY50;2022-08-31;No anomaly detected for VIN;0
History;ac7493e05xy7493e0509z;ab6779c06xy6779c062fz;PC;XY50;2025-07-31;No anomaly detected for VIN;0
History;abc5f5581xyc5f558153z;;PC;XY50;2015-08-31;No anomaly detected for VIN;0
History;a72bbabb8xy2bbabb883z;;PC;XY50;2015-11-30;No anomaly detected for VIN;0
History;a0e65ba2cxye65ba2cd1z;a626ccaccxy26ccacc3dz;PC;XY50;2025-07-31;No anomaly detected for VIN;0
History;a41cef6a6xy1cef6a61fz;a7e799471xye7994713fz;PC;XY50;2019-06-30;No anomaly detected for VIN;0
History;ab9e5fc61xy9e5fc6184z;;PC;XY50;2014-08-31;No anomaly detected for VIN;0
History;ac838dcb3xy838dcb3eez;ae540e5aaxy540e5aa0dz;PC;XY50;2024-08-31;No anomaly detected for VIN;0
History;a3f2b42a7xyf2b42a738z;af209da9dxy209da9dc8z;PC;XY50;2023-04-30;No anomaly detected for VIN;0
History;af896d050xy896d050f5z;a17036488xy7036488e0z;PC;XY50;2024-06-30;No anomaly detected for VIN;0
History;ae86cf8ddxy86cf8ddb9z;a4f0a1749xyf0a1749b4z;PC;XY50;2024-03-31;No anomaly detected for VIN;0
History;abaacf004xyaacf004baz;;PC;XY50;2017-02-28;No anomaly detected for VIN;0
History;a7c64e391xyc64e3917dz;a04e11e60xy4e11e606bz;PC;XY50;2016-08-31;No anomaly detected for VIN;0
History;a61d3c519xy1d3c51956z;;VA;XY50;2017-04-30;No anomaly detected for VIN;0
History;af99a26abxy99a26abf2z;a6d616e50xyd616e50acz;PC;XY50;2021-02-28;No anomaly detected for VIN;0
History;a035bd43bxy35bd43bd9z;ac876cf4exy876cf4e42z;PC;XY50;2024-11-30;No anomaly detected for VIN;0
History;aa7acbcfexy7acbcfe37z;afd360b40xyd360b4031z;VA;XY50;2017-06-30;No anomaly detected for VIN;0
History;a3903d72dxy903d72dc7z;a730fcc43xy30fcc435dz;PC;XY50;2018-01-31;No anomaly detected for VIN;0
History;a8fdb6ae8xyfdb6ae8f2z;ad10902e4xy10902e406z;PC;XY50;2025-07-31;No anomaly detected for VIN;0
History;a61d48875xy1d4887587z;a9d821637xyd8216374cz;PC;XY50;2025-07-31;No anomaly detected for VIN;0
History;af0978683xy0978683b2z;a0d04444dxyd04444d9bz;PC;XY50;2017-11-30;No anomaly detected for VIN;0
History;ab535650dxy535650df3z;a1bd940adxybd940ade0z;PC;XY50;2022-09-30;No anomaly detected for VIN;0
History;adc34c03exyc34c03eb7z;;VA;XY50;2015-08-31;No anomaly detected for VIN;0
History;aee6315a1xye6315a184z;a1c751bd3xyc751bd3efz;PC;XY50;2021-03-31;No anomaly detected for VIN;0
History;ab54b5466xy54b5466a0z;a550b9403xy50b940301z;PC;XY50;2025-07-31;No anomaly detected for VIN;0
History;a12a9da8bxy2a9da8b29z;;PC;XY50;2017-04-30;No anomaly detected for VIN;0
History;a99427734xy942773461z;aaf644260xyf644260b2z;PC;XY50;2025-07-31;No anomaly detected for VIN;0
History;a799243b1xy99243b18ez;a97913cd7xy7913cd79fz;PC;XY50;2018-05-31;No anomaly detected for VIN;0
History;a3fdb7d70xyfdb7d7067z;adeaa6c0exyeaa6c0e67z;PC;XY50;2025-07-31;No anomaly detected for VIN;0
History;a4b2ee7bbxyb2ee7bb5cz;;PC;XY50;2014-04-30;No anomaly detected for VIN;0
History;ad8a8a460xy8a8a4600bz;a4a7d1b35xya7d1b352ez;PC;XY50;2019-09-30;No anomaly detected for VIN;0
History;a2db17a36xydb17a3665z;a00b764baxy0b764ba6fz;PC;XY50;2021-01-31;No anomaly detected for VIN;0
History;a8c159af4xyc159af4f1z;ac9b1ec38xy9b1ec38fcz;PC;XY50;2022-09-30;No anomaly detected for VIN;0
History;ae4b50815xy4b5081575z;ad4feedf6xy4feedf649z;PC;XY50;2016-08-31;No anomaly detected for VIN;0
History;a2a682029xya682029e3z;a28124125xy812412584z;PC;XY50;2025-03-31;No anomaly detected for VIN;0
History;afaa6ec5bxyaa6ec5bc3z;a16471cedxy6471ced5ez;PC;XY50;2024-01-31;No anomaly detected for VIN;0
History;a4181e466xy181e46601z;;PC;XY50;2017-07-31;No anomaly detected for VIN;0
History;a0e12083dxye12083d07z;aebf309f4xybf309f4fcz;PC;XY50;2015-06-30;No anomaly detected for VIN;0
History;a2d4d3dd2xyd4d3dd244z;;VA;XY50;2016-03-31;No anomaly detected for VIN;0
History;aace2a469xyce2a46911z;a498bf1c3xy98bf1c304z;PC;XY50;2017-03-31;No anomaly detected for VIN;0
History;ab0f559cdxy0f559cd23z;a638cbfbdxy38cbfbd67z;PC;XY50;2021-03-31;No anomaly detected for VIN;0
History;a473f1c1cxy73f1c1c99z;ad1183353xy11833531ez;PC;XY50;2025-07-31;No anomaly detected for VIN;0
History;ae93aa5c8xy93aa5c887z;a8308e575xy308e575ebz;PC;XY50;2021-01-31;No anomaly detected for VIN;0
History;ae7be616axy7be616a4cz;aede1959axyde1959a2dz;PC;XY50;2025-07-31;No anomaly detected for VIN;0
History;a750a9697xy50a96978dz;a367d5609xy67d560964z;PC;XY50;2018-08-31;No anomaly detected for VIN;0
History;a56389eeexy6389eee55z;a15e0f671xy5e0f67178z;PC;XY50;2025-01-31;No anomaly detected for VIN;0
History;af493ab8cxy493ab8c36z;a22d1fd57xy2d1fd5761z;PC;XY50;2020-05-31;No anomaly detected for VIN;0
History;ae1ba057exy1ba057ed6z;;PC;XY50;2017-07-31;No anomaly detected for VIN;0
History;ac1d5b7a6xy1d5b7a6dcz;a4d25a145xyd25a14536z;VA;XY50;2025-07-31;No anomaly detected for VIN;0
History;ab84cc10bxy84cc10ba3z;;PC;XY50;2015-08-31;No anomaly detected for VIN;0
History;a64cd7d69xy4cd7d6925z;abb1b89a5xyb1b89a5cfz;PC;XY50;2018-10-31;No anomaly detected for VIN;0
History;aba0de8adxya0de8adf3z;;VA;XY50;2017-04-30;No anomaly detected for VIN;0
History;abc855912xyc855912d1z;a14e88daaxy4e88daad7z;VA;XY50;2025-07-31;No anomaly detected for VIN;0
History;a136621dexy36621decbz;a1fb3d90axyfb3d90a86z;CV;XY50;2018-02-28;No anomaly detected for VIN;0
History;ad8399bdbxy8399bdb5dz;;PC;XY50;2014-02-28;No anomaly detected for VIN;0
History;a0c019b3bxyc019b3b4cz;a5f11b06axyf11b06a9dz;PC;XY50;2016-12-31;No anomaly detected for VIN;0
History;afbdeb171xybdeb171acz;;VA;XY50;2015-12-31;No anomaly detected for VIN;0
History;aa5c96458xy5c9645802z;af9c38dbbxy9c38dbb00z;PC;XY50;2025-07-31;No anomaly detected for VIN;0
History;ac8494bc8xy8494bc8aez;a6bf4d473xybf4d47331z;PC;XY50;2021-08-31;No anomaly detected for VIN;0
History;ae5f563fdxy5f563fd9bz;a56b72506xy6b72506cbz;PC;XY50;2024-08-31;No anomaly detected for VIN;0
History;a5726423cxy726423cafz;abacbce94xyacbce9405z;PC;XY50;2022-07-31;No anomaly detected for VIN;0
History;a3775b9dcxy775b9dcc2z;a3a9b156dxya9b156dddz;PC;XY50;2022-09-30;No anomaly detected for VIN;0
History;ad122a868xy122a868d0z;ad556bbe4xy556bbe4d6z;VA;XY50;2025-07-31;No anomaly detected for VIN;0
History;a8fbfa894xyfbfa894f5z;a8f71c622xyf71c622c6z;PC;XY50;2025-07-31;No anomaly detected for VIN;0
History;a47112b06xy7112b068az;aa155f726xy155f72629z;PC;XY50;2025-07-31;No anomaly detected for VIN;0
History;a0ee8a610xyee8a610b1z;a9c9d1279xyc9d1279c2z;PC;XY50;2017-02-28;No anomaly detected for VIN;0
History;a85f51c6axy5f51c6a8bz;a6ee1f42fxyee1f42fbdz;PC;XY50;2017-11-30;No anomaly detected for VIN;0
History;adb394defxyb394def71z;af3798014xy379801487z;PC;XY50;2018-06-30;No anomaly detected for VIN;0
History;a40a86986xy0a86986e5z;a89fb81ecxy9fb81ecb2z;VA;XY50;2025-02-28;No anomaly detected for VIN;0
History;a1df0c90cxydf0c90cccz;a3748a5c2xy748a5c2b7z;VA;XY50;2017-08-31;No anomaly detected for VIN;0
History;a5e3741aaxye3741aa57z;a6533cc32xy533cc324dz;PC;XY50;2017-03-31;No anomaly detected for VIN;0
History;a0027f8aaxy027f8aaf2z;;PC;XY50;2015-11-30;No anomaly detected for VIN;0
History;ace9a2615xye9a261598z;aab185852xyb18585217z;VA;XY50;2020-05-31;No anomaly detected for VIN;0
History;a1b1b6becxyb1b6bec2dz;;PC;XY50;2016-06-30;No anomaly detected for VIN;0
History;a371cbac8xy71cbac8b0z;a4a4c67d2xya4c67d29cz;PC;XY50;2024-08-31;No anomaly detected for VIN;0
History;a37a85e2dxy7a85e2d2az;a7d120540xyd12054080z;PC;XY50;2023-06-30;No anomaly detected for VIN;0
History;a77b88e37xy7b88e3734z;a47e0ce8exy7e0ce8e3fz;PC;XY50;2025-07-31;No anomaly detected for VIN;0
History;a9ea50377xyea5037789z;abaae0471xyaae04718az;VA;XY50;2025-03-31;No anomaly detected for VIN;0
History;a580431f8xy80431f827z;ae3f62248xy3f622487cz;PC;XY50;2018-01-31;No anomaly detected for VIN;0
History;a12664671xy266467182z;afce3b1ffxyce3b1ffd0z;CV;XY50;2021-03-31;No anomaly detected for VIN;0
History;a099ffaabxy99ffaab66z;ae8be3082xy8be30822ez;PC;XY50;2025-01-31;No anomaly detected for VIN;0
History;a6210ac94xy210ac94a5z;a7d8b62c6xyd8b62c60cz;PC;XY50;2020-01-31;No anomaly detected for VIN;0
History;a43f2c9eexy3f2c9eed3z;;PC;XY50;2015-09-30;No anomaly detected for VIN;0
History;afa98104axya98104ac7z;;PC;XY50;2015-09-30;No anomaly detected for VIN;0
History;aae94992cxye94992c34z;a8a1a84d8xya1a84d89bz;CV;XY50;2018-08-31;No anomaly detected for VIN;0
History;aca38917bxya38917bd3z;a9326eb6bxy326eb6b67z;PC;XY50;2016-12-31;No anomaly detected for VIN;0
History;ac34e5007xy34e5007a2z;ac8589a83xy8589a831fz;PC;XY50;2015-11-30;No anomaly detected for VIN;0
History;ae5673f47xy5673f47a7z;ac611fb87xy611fb8754z;PC;XY50;2025-07-31;No anomaly detected for VIN;0
History;aec082f45xyc082f458bz;a2198ed1dxy198ed1df3z;PC;XY50;2020-08-31;No anomaly detected for VIN;0
History;adefba652xyefba65288z;a15710006xy5710006f1z;PC;XY50;2018-08-31;No anomaly detected for VIN;0
History;a68b05a67xy8b05a67e3z;aa64ec2e8xy64ec2e87fz;PC;XY50;2018-09-30;No anomaly detected for VIN;0
History;aac3fc19fxyc3fc19f1fz;a8e86165cxye86165cf0z;PC;XY50;2024-10-31;No anomaly detected for VIN;0
History;ae106b491xy106b491b3z;af85f6747xy85f67475az;PC;XY50;2024-11-30;No anomaly detected for VIN;0
History;ad26fb97fxy26fb97f49z;;PC;XY50;2017-07-31;No anomaly detected for VIN;0
History;a699f066fxy99f066fb1z;a6fd5a954xyfd5a954bdz;PC;XY50;2025-07-31;No anomaly detected for VIN;0
History;aa04a8b92xy04a8b9247z;a099d62d0xy99d62d0aez;PC;XY50;2018-09-30;No anomaly detected for VIN;0
History;af8f3e20exy8f3e20e42z;acd60ba11xyd60ba111bz;PC;XY50;2024-10-31;No anomaly detected for VIN;0
History;aacfc02a1xycfc02a17cz;;PC;XY50;2015-08-31;No anomaly detected for VIN;0
History;ae2fc4fabxy2fc4fabdcz;a37c3f73cxy7c3f73c05z;PC;XY50;2025-07-31;No anomaly detected for VIN;0
History;a37c54c9dxy7c54c9d7fz;a859d7e7axy59d7e7a18z;PC;XY50;2025-07-31;No anomaly detected for VIN;0
History;a540d010dxy40d010da6z;a29ef6e63xy9ef6e6359z;PC;XY50;2020-11-30;No anomaly detected for VIN;0
History;aef75a596xyf75a596f3z;afe4cf605xye4cf60574z;VA;XY50;2024-12-31;No anomaly detected for VIN;0
History;ae645660bxy645660b1fz;a65633a31xy5633a3172z;PC;XY50;2021-05-31;No anomaly detected for VIN;0
History;a51e7818axy1e7818a41z;a4092b6f5xy092b6f501z;PC;XY50;2025-07-31;No anomaly detected for VIN;0
History;a52eb19b4xy2eb19b4b9z;a62edd84bxy2edd84b82z;PC;XY50;2024-12-31;No anomaly detected for VIN;0
History;a9f82fce0xyf82fce01cz;aa69353b1xy69353b138z;PC;XY50;2023-03-31;No anomaly detected for VIN;0
History;ac0b0210exy0b0210eb6z;ab27c9b86xy27c9b864bz;PC;XY50;2025-07-31;No anomaly detected for VIN;0
History;a14e8cb9exy4e8cb9e07z;acc37e29axyc37e29a8bz;VA;XY50;2025-01-31;No anomaly detected for VIN;0
History;a8de3200fxyde3200f46z;ab4fd6a4cxy4fd6a4cf4z;VA;XY50;2021-11-30;No anomaly detected for VIN;0
History;a79313d81xy9313d81f8z;a28714895xy8714895baz;PC;XY50;2025-07-31;No anomaly detected for VIN;0
History;a7fa8208bxyfa8208b44z;adf1c1ff5xyf1c1ff56cz;PC;XY50;2024-12-31;No anomaly detected for VIN;0
History;a8523301fxy523301ffez;a309f1a3cxy09f1a3ce0z;PC;XY50;2015-02-28;No anomaly detected for VIN;0
History;ae24e1ab8xy24e1ab830z;abdef80cexydef80ce1az;PC;XY50;2025-07-31;No anomaly detected for VIN;0
History;ac790f7fdxy790f7fd0dz;ab7b8f3ecxy7b8f3ece2z;PC;XY50;2023-06-30;No anomaly detected for VIN;0
History;ac930aa4dxy930aa4decz;a2651bd08xy651bd084cz;PC;XY50;2023-06-30;No anomaly detected for VIN;0
History;a074438a9xy74438a9ddz;a76db779axy6db779affz;PC;XY50;2023-06-30;No anomaly detected for VIN;0
History;ac38f88eaxy38f88ea35z;aa0258b32xy0258b3240z;PC;XY50;2017-04-30;No anomaly detected for VIN;0
History;a78bcff22xy8bcff222dz;a40b73a33xy0b73a3356z;PC;XY50;2015-03-31;No anomaly detected for VIN;0
History;add35ea98xyd35ea9881z;a468c5a92xy68c5a92f7z;PC;XY50;2023-08-31;No anomaly detected for VIN;0
History;a9e5e510cxye5e510ce1z;a490725caxy90725cadfz;PC;XY50;2017-08-31;No anomaly detected for VIN;0
History;a64128e90xy4128e90c6z;;PC;XY50;2017-04-30;No anomaly detected for VIN;0
History;aa3f2106exy3f2106ec0z;;PC;XY50;2016-06-30;No anomaly detected for VIN;0
History;a532404aexy32404ae0bz;a039da59axy39da59a6az;PC;XY50;2025-03-31;No anomaly detected for VIN;0
History;ac740bd1axy740bd1a2az;aef7cd5eaxyf7cd5eaf9z;PC;XY50;2025-07-31;No anomaly detected for VIN;0
History;acc25b15axyc25b15aa6z;;PC;XY50;2016-02-29;No anomaly detected for VIN;0
History;a6ab811ecxyab811ec0cz;ada09a6f9xya09a6f9c9z;PC;XY50;2017-10-31;No anomaly detected for VIN;0
History;a8cc6d120xycc6d1200dz;;VA;XY50;2017-06-30;No anomaly detected for VIN;0
History;ae529ba5axy529ba5ae7z;ac581e8b4xy581e8b413z;PC;XY50;2025-07-31;No anomaly detected for VIN;0
History;ae9e18779xy9e1877967z;ab55469ddxy55469dd9dz;PC;XY50;2018-06-30;No anomaly detected for VIN;0
History;a31b6c099xy1b6c09913z;a01294a37xy1294a37dbz;PC;XY50;2023-06-30;No anomaly detected for VIN;0
History;ac8b0abe4xy8b0abe473z;abd26627axyd26627ae9z;PC;XY50;2017-01-31;No anomaly detected for VIN;0
History;a7590929exy590929e2az;a3813efe4xy813efe4b1z;PC;XY50;2024-01-31;No anomaly detected for VIN;0
History;ac1a18c45xy1a18c45fez;a108fc493xy08fc49351z;PC;XY50;2025-07-31;No anomaly detected for VIN;0
History;acd2dda42xyd2dda4289z;;PC;XY50;2017-03-31;No anomaly detected for VIN;0
History;a421bd756xy21bd75654z;a39fe95e3xy9fe95e37bz;VA;XY50;2024-09-30;No anomaly detected for VIN;0
History;ae23f5147xy23f514793z;abd12ecb2xyd12ecb25az;PC;XY50;2023-06-30;No anomaly detected for VIN;0
History;ad0d214acxy0d214acd7z;;PC;XY50;2022-03-31;No anomaly detected for VIN;0
History;a0792d74exy792d74e4bz;a15bf0a15xy5bf0a1587z;PC;XY50;2022-09-30;No anomaly detected for VIN;0
History;a3784b50exy784b50e06z;a398bdc6dxy98bdc6dd0z;PC;XY50;2016-02-29;No anomaly detected for VIN;0
History;aae1de26bxye1de26ba0z;a3e3f0ab1xye3f0ab178z;VA;XY50;2024-11-30;No anomaly detected for VIN;0
History;a7a4b2dc7xya4b2dc789z;a1f6c17bbxyf6c17bb0cz;PC;XY50;2018-07-31;No anomaly detected for VIN;0
History;aa77b8546xy77b854647z;a9116a207xy116a20704z;PC;XY50;2025-07-31;No anomaly detected for VIN;0
History;acc0446afxyc0446af63z;;PC;XY50;2016-03-31;No anomaly detected for VIN;0
History;ae8e1845dxy8e1845d59z;ad98eca8bxy98eca8bc8z;PC;XY50;2024-06-30;No anomaly detected for VIN;0
History;a38db92f5xy8db92f55dz;;PC;XY50;2017-05-31;No anomaly detected for VIN;0
History;af6fd6b41xy6fd6b412cz;ad46cbcf0xy46cbcf0a4z;VA;XY50;2017-08-31;No anomaly detected for VIN;0
History;ad6c772cdxy6c772cd4fz;a645b569axy45b569a6dz;PC;XY50;2015-03-31;No anomaly detected for VIN;0
History;a42d6d10bxy2d6d10b2az;a355f6e48xy55f6e481bz;CV;XY50;2020-08-31;No anomaly detected for VIN;0
History;a0c2278a8xyc2278a89ez;af8ba7a28xy8ba7a284ez;PC;XY50;2023-06-30;No anomaly detected for VIN;0
History;a9b865910xyb86591091z;a7e3ff58dxye3ff58ddez;PC;XY50;2023-06-30;No anomaly detected for VIN;0
History;ada62f8d8xya62f8d83az;a510db68dxy10db68d7dz;PC;XY50;2025-01-31;No anomaly detected for VIN;0
History;a08ed94f8xy8ed94f88dz;a14dc42e0xy4dc42e00az;VA;XY50;2022-03-31;No anomaly detected for VIN;0
History;a57354c2dxy7354c2d94z;;CV;XY50;2015-12-31;No anomaly detected for VIN;0
History;ab4fc0e83xy4fc0e830fz;a24682e2dxy4682e2dc5z;PC;XY50;2024-11-30;No anomaly detected for VIN;0
History;a0d3e38b9xyd3e38b97cz;;VA;XY50;2017-02-28;No anomaly detected for VIN;0
History;a1be470f1xybe470f151z;aaa2518d8xya2518d876z;PC;XY50;2018-05-31;No anomaly detected for VIN;0
History;ac01f07e0xy01f07e0aaz;a0c599cb3xyc599cb3a8z;PC;XY50;2025-07-31;No anomaly detected for VIN;0
History;a8281828cxy281828c37z;aa910ced1xy910ced13bz;VA;XY50;2024-12-31;No anomaly detected for VIN;0
History;accb0c247xycb0c247d4z;aeff46402xyff46402c9z;PC;XY50;2021-05-31;No anomaly detected for VIN;0
History;a6bc8cb9dxybc8cb9d71z;ac68de25cxy68de25cc1z;PC;XY50;2025-07-31;No anomaly detected for VIN;0
History;ab96a856axy96a856af7z;a4a83c2cfxya83c2cfd3z;PC;XY50;2025-06-30;No anomaly detected for VIN;0
History;a3c93b598xyc93b59838z;;CV;XY50;2017-03-31;No anomaly detected for VIN;0
History;a9d3baf75xyd3baf7565z;a25590e7exy5590e7e0ez;PC;XY50;2018-01-31;No anomaly detected for VIN;0
History;a2c658618xyc65861831z;aaec9dc67xyec9dc67f5z;PC;XY50;2019-12-31;No anomaly detected for VIN;0
History;a0023278exy023278e4ez;a6b1d65c8xyb1d65c8c9z;VA;XY50;2025-07-31;No anomaly detected for VIN;0
